timestamp,run_id,suite,method_id,agent_name,task_id,iteration,sample_id,model,temperature,prompt_hash,question_hash,prompt_tokens,completion_tokens,total_tokens,estimated_prompt_tokens,estimated_completion_tokens,latency_seconds,cache_hit,error_type,estimated_cost,method
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,2,deepseek-chat,0.6,af2606e9a69d44737ccfa0e4b6c474afffdbed2cfae36f7f9f58eabbe8c822d0,c93e11f8808fd965ed7efe9122b193a5a3c81d9ac7fa60c0d43170c6309c647d,0,0,0,155,0,0.003555,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,3,deepseek-chat,0.6,3bce975198d4bb55d463a7be1f9db3d3846cda81e67fbd0cdbef6dbd9b5d10a4,55abb76c712a60fa0b9cb557cec6e72877d7a18eff09c8f0850c48de0b9f0570,0,0,0,154,0,0.004555,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,1,deepseek-chat,0.6,bc66fd943102a76be01a50272fe887c6de0e30ef20c14222bb213d9df3d9730a,22f64385f4f777411b8c13f90edee3f0e69e09d8624f5e2ae57b6564505ffeab,0,0,0,153,0,0.006115,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,0,deepseek-chat,0.6,7d754a5e37f0dac8337caee9915aa41524236eb52ec5e3442b274677f5af3ae9,297f6bef788a4eed4002dd6bd43140c02c2018d93c6aed1893a8418f79f09a7c,0,0,0,154,0,0.010063,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,4,deepseek-chat,0.6,91bfaf39465a9b5eb243c5ee7b721926bce298abf7b62773b9b6a1e4af47f37c,71d6318a3510daf170a0a91c93d30927baaa5241ed7842ff89a5253060487a7d,0,0,0,153,0,0.004508,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,5,deepseek-chat,0.6,ec4748055f66bc39f5dd720b2bed19828dbb4d5a44fa8f7107b57ca14cbeef78,ee5de3938ccf524aaf0d390f4910b8d0df3a9b970bc387d5402111f554fe2b34,0,0,0,152,0,0.004508,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,6,deepseek-chat,0.6,0753cb94385bae73b33b81db74b35d4dcd173044be009439f38b7cf59b125743,0153827826ddaa68819f939c08f0656ebdff8036ae3f25eb00e3a0f92d4ec11c,0,0,0,152,0,0.003948,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,8,deepseek-chat,0.6,84b36ecd50c3cb9d7abee75b5cc9623e8ae48a6af932adb2e70fb9d237a2fb34,d40be0ea5ca445e8b9d943414681abd95de0e55ee675be97897eb453abde81ba,0,0,0,154,0,0.005001,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,9,deepseek-chat,0.6,a69340d5271259f6f4b1c9b94aaf9a39c246a6ce4482073a88559474533b8836,1515b5cfaee54feb5090d5af4dd3b74c5e6eb0d782244b23db84315c72e13e96,0,0,0,153,0,0.005001,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,10,deepseek-chat,0.6,220e221cfdb355379b28217e9c996163f4e3ef95c178e4b96d48f4cd914f2436,b2f2ad301d62227fff93a33e3bf436d86b1155136630d60d39c4563816888d12,0,0,0,154,0,0.005,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,7,deepseek-chat,0.6,6c556744b41b0f8a0abb52893d5890efa3d3ba6d436d0230a93ff89ce116313a,84cd902bea9bfe21e478fd2da64e06eed474ba7a0b947c89474dd3e810f65145,0,0,0,154,0,0.009509,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,13,deepseek-chat,0.6,6d91735ef87a01ceb77e49a7db4823a00c7d0dccb73608cbd49110a04401065d,c39159b8f7312a63ee5121c825244fb90a86055bd112c89e9107a69a3e2ee8be,0,0,0,152,0,0.004508,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,12,deepseek-chat,0.6,c288b03846a2d1707709d96d0f9f90ed55317b199d6b7e67e698207bae75bfe3,ab685293ae8d6edd9d478ecc80caa657f75f927fd9cea6317328b8bc2d3b8a3d,0,0,0,153,0,0.005507,True,,0.0,cot_fs
2026-07-06T12:35:28Z,run_20260630_234631,main,cot_fs,Target,boolean_expressions,1,11,deepseek-chat,0.6,ff27ad604514ff03298c99fb6661131bda10bd5b2044f7f911efa3555b4cc464,cecbc6a6b636c70f7fda4a47d6ec95e102fe0be40e90a8247dd8a5788358b927,0,0,0,153,0,0.006507,True,,0.0,cot_fs
