timestamp,run_id,suite,method_id,agent_name,task_id,iteration,sample_id,model,temperature,prompt_hash,question_hash,prompt_tokens,completion_tokens,total_tokens,estimated_prompt_tokens,estimated_completion_tokens,latency_seconds,cache_hit,error_type,estimated_cost,method
2026-07-09T14:16:33Z,run_20260709_212917,main,mars_official,Planner,formal_fallacies,0,,deepseek-chat,0.6,bb95b215a268a379acc3c2cfc81c30a7beed0b92bfa0dbf30c01d4203a2d85bc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,446,176,622,521,176,6.108593,False,,0.0,mars_official
2026-07-09T14:16:36Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,211,deepseek-chat,0.6,954bffbff57bdfa129e555d38b9b7df688c859fddea14d6942b863e53de91df3,3081afa3b00e02b65ec8e8515c1cb55dbfac3656c8fd737240b3fb9a2ddc3ce5,218,1,219,266,1,2.525415,False,,0.0,mars_official
2026-07-09T14:16:36Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,47,deepseek-chat,0.6,da823fd077dc1586f0cf34d2376e789c4e3815b59ecb094c993a15eb40c0857b,af7160f2018ddd305cda05ff8a07ccd4af945c4fbc664524249818e240931cd1,246,1,247,284,1,2.814497,False,,0.0,mars_official
2026-07-09T14:16:36Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,249,deepseek-chat,0.6,448e23d07ff34a17fc55631ac3a626c2dc5f23775f48fba73ebdec64595c8be5,14f867e4c280f5aa05b811b180fdefaa9fae38b126603062edd4894b487048e8,211,1,212,235,1,2.925581,False,,0.0,mars_official
2026-07-09T14:16:36Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,171,deepseek-chat,0.6,059b50c52bf6913b1e8be6c0cd2a3f3962721db5484b21c0712e99ece65e2d4b,292e17cff3c9c51321ca6396c1ebf7b72e57c337e5f236cd79de263acb6e55e8,257,1,258,300,1,3.041996,False,,0.0,mars_official
2026-07-09T14:16:38Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,77,deepseek-chat,0.6,a64be4ff6b343ea7b799b90a4ee80d9395bf6aa75fc5f970b3b92f6b7ed94faf,01f6175fb6c9f5fa7dccdd91616ea154d6074a0e9a0f537009d24c56de9c6719,229,1,230,272,1,1.95618,False,,0.0,mars_official
2026-07-09T14:16:38Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,84,deepseek-chat,0.6,9cc5ae917256f6df9c5bf39cdcb746a59458fccebb0fd59c1086596556a7bf54,667600e3f33110995e36bf73e5e16ee1707ef5651822e094c3d5009d04971d13,256,1,257,316,1,2.221232,False,,0.0,mars_official
2026-07-09T14:16:38Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,157,deepseek-chat,0.6,076182a22294352e2020749d29f938e618988a649ff9e4916c6426ff3dc9520b,99e442b6f4be0bd44a38d1f6e5eea708de46cc41cb90d1b10b6a37dfecfc4920,228,1,229,265,1,1.993242,False,,0.0,mars_official
2026-07-09T14:16:39Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,38,deepseek-chat,0.6,414c1b8d857068bb08d0c3411f6c88e66168e6b2744ed848fb8159cb6dd908a6,42bb89a53ee697968adb5e30668ede61e5d283ab2cde6725642ad05d5070c844,234,1,235,264,1,2.596153,False,,0.0,mars_official
2026-07-09T14:16:40Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,13,deepseek-chat,0.6,d6f5a3eca9d4753fcb87eca9ca316c2a41016127d5e908f6e34ac557898ebd6c,b43c6c5fec42dfda46adbafeafdaf85c77ace58004d4065127fcf3d5c118a87d,248,1,249,304,1,2.689237,False,,0.0,mars_official
2026-07-09T14:16:41Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,201,deepseek-chat,0.6,7a07c4de7dcd39a45c9762d90da2b3c77fa86c6f5196f1054029477c1aea74fe,886d6ed4251b9aab6abcc38d1ff20a58b54eb9eafb5d571eac2a314e641aeeb4,238,1,239,284,1,2.495037,False,,0.0,mars_official
2026-07-09T14:16:41Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,235,deepseek-chat,0.6,9561398e8bf059c2106ff0dc85ee0cb88cc1bb33d17e23306cdfad22ac2c8599,e2151985b7bebd8928fc09dd2271968e7df09227b1c05f9d4751bcd3d9865424,202,1,203,234,1,2.523977,False,,0.0,mars_official
2026-07-09T14:16:41Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,64,deepseek-chat,0.6,142eee7203d7d367ee227031bfcda9d953989c05e1bc763fbc2fa04f0f9f44dd,b8d79978fc8de5116dccd0d39c3161365c45e9873ca463bfe89008837083f71a,241,1,242,270,1,2.211779,False,,0.0,mars_official
2026-07-09T14:16:43Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,0,deepseek-chat,0.6,69e59196f9c67a203df35aee50700df1be32fae4f7fefee941cba8eefcec2ed7,6b207d180911713748101e54517e0ca26e61c08a84d61654b00996b28211ec76,191,1,192,230,1,2.072636,False,,0.0,mars_official
2026-07-09T14:16:43Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,180,deepseek-chat,0.6,bb8425e1133d83bc08be611d420f5f3689d54211e101aaadf804b56a17600b67,4dad53278aeaf79468d570785873750758b3ad4a27c4573d676500b6341d29a3,231,1,232,272,1,2.079986,False,,0.0,mars_official
2026-07-09T14:16:43Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,33,deepseek-chat,0.6,76748a98488aa544d59ade11fa38fcea153a5591d137edefaeaef5b9a9d969d2,a002c4dba250f50505749fc5b81310871cfc9cc798df9e1e76fcba442d4c246d,172,1,173,204,1,2.55231,False,,0.0,mars_official
2026-07-09T14:16:43Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,168,deepseek-chat,0.6,5dc5cb536bb74d349f2fe6eed95ac40aaf7e06463cc187d6583933ce9f4ac236,d018189e4aff4c75c994793f4223375b96c064d00a70334f51c4346495cac886,222,1,223,262,1,2.009778,False,,0.0,mars_official
2026-07-09T14:16:45Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,37,deepseek-chat,0.6,70eb48b6899498b5f836a3a5a1726de6bdf3acf085c6b607c3238c3692e18ec1,3d86388a6e01da18435f6f1a2c41e6cf859b68b17a9dbc9c96aa5db32c4c838d,242,1,243,303,1,1.912485,False,,0.0,mars_official
2026-07-09T14:16:45Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,203,deepseek-chat,0.6,4cb2c8aee26908dda136eec64104d467a1acf2af76664f6cfeaa040df757e002,d143187c4d869b7f545598cdb50e2a9a36e82f4c410d13c9b222e3940f7153ce,210,1,211,252,1,2.035483,False,,0.0,mars_official
2026-07-09T14:16:45Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,100,deepseek-chat,0.6,0ed1ab3bbf14491ea48ed70c7fc2d5dc54781090fb303b75122a1ae8f6148679,10715e4b57f89a38fca185c1de302ce48edd7b0357a7d506960dbb4614c988cb,241,1,242,288,1,1.972664,False,,0.0,mars_official
2026-07-09T14:16:46Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,182,deepseek-chat,0.6,3d1a5d9faeed9e8946e77de300e5a7221c6fe7d6d67cfd6e6e5aafd06e61a9b3,6e7fe547d2d7407f703803e7b774caae202a9e735f5d741cf3605dcbe4baee20,172,1,173,210,1,2.771937,False,,0.0,mars_official
2026-07-09T14:16:46Z,run_20260709_212917,main,mars_official,Target,formal_fallacies,0,82,deepseek-chat,0.6,6f4767c84eb09ac677ff207f0e3a667ffb0d347a031921cbc4c40160a2708001,bb0fcbe8796298c61a01cfd67c7f1cba10ecf68765072b5cbb84c02a0e017606,258,1,259,300,1,1.433779,False,,0.0,mars_official
