timestamp,run_id,suite,method_id,agent_name,task_id,iteration,sample_id,model,temperature,prompt_hash,question_hash,prompt_tokens,completion_tokens,total_tokens,estimated_prompt_tokens,estimated_completion_tokens,latency_seconds,cache_hit,error_type,estimated_cost,method
2026-06-30T23:23:44Z,run_20260630_234631,main,opro,Student,boolean_expressions,1,,deepseek-chat,0.6,3a0102d6138e093754bcd7cca37ecd9599e793a08063eec77ecbe1ba749e112a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,87,57,144,120,57,2.366705,False,,0.0,opro
2026-06-30T23:23:47Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,0,deepseek-chat,0.6,dfc8cacf140a82a79d5a1748d840233683572042df7d73b3b4b5be54a3855ce0,297f6bef788a4eed4002dd6bd43140c02c2018d93c6aed1893a8418f79f09a7c,95,144,239,118,144,3.610759,False,,0.0,opro
2026-06-30T23:23:49Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,1,deepseek-chat,0.6,66ba44107c5354c52c2aa0f7beff8d08ac29a6dd13b975c68f12afa53ceb4ae4,22f64385f4f777411b8c13f90edee3f0e69e09d8624f5e2ae57b6564505ffeab,95,46,141,117,46,1.6544,False,,0.0,opro
2026-06-30T23:23:52Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,2,deepseek-chat,0.6,868991b0d16bf15403e136dce29133458a0bedf72959cee4bd9980facd1c52b8,c93e11f8808fd965ed7efe9122b193a5a3c81d9ac7fa60c0d43170c6309c647d,95,132,227,119,132,3.236915,False,,0.0,opro
2026-06-30T23:23:56Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,3,deepseek-chat,0.6,956ad74fbee566afc18ff6e103d5cc7bb569a89f63e6a8f3f7f849b518f026d0,55abb76c712a60fa0b9cb557cec6e72877d7a18eff09c8f0850c48de0b9f0570,95,136,231,118,136,3.399566,False,,0.0,opro
2026-06-30T23:23:59Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,4,deepseek-chat,0.6,87a0f2581238d46e9bf7ac9b734d8e96a6d039a4d0c05d69d6b99cef2404426d,71d6318a3510daf170a0a91c93d30927baaa5241ed7842ff89a5253060487a7d,95,113,208,117,113,3.129769,False,,0.0,opro
2026-06-30T23:24:00Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,5,deepseek-chat,0.6,e5593586c99059130bda045cba3b36e796ffbb8c7e2ec28ada85a0976592ff46,ee5de3938ccf524aaf0d390f4910b8d0df3a9b970bc387d5402111f554fe2b34,95,30,125,116,30,1.43854,False,,0.0,opro
2026-06-30T23:24:04Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,6,deepseek-chat,0.6,d565bc4b34fbbdf30afeae2a4e3ee707a292bb98d82bf51c0e95b65ecaf83f8d,0153827826ddaa68819f939c08f0656ebdff8036ae3f25eb00e3a0f92d4ec11c,95,164,259,116,164,4.134304,False,,0.0,opro
2026-06-30T23:24:08Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,7,deepseek-chat,0.6,59f2b0bc476a203940be5e17d99abcfd1e0e28fabfbe4e5130a8679051010a40,84cd902bea9bfe21e478fd2da64e06eed474ba7a0b947c89474dd3e810f65145,95,171,266,118,171,4.133673,False,,0.0,opro
2026-06-30T23:24:11Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,8,deepseek-chat,0.6,0ca5c205b343a0c43c9c6a26fff92975076b5cd4a8111aebbd653fe533e2103a,d40be0ea5ca445e8b9d943414681abd95de0e55ee675be97897eb453abde81ba,95,99,194,118,99,2.75967,False,,0.0,opro
2026-06-30T23:24:14Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,9,deepseek-chat,0.6,d4ecb5f011c345d4a442c20fdf991bbea8054422bace3d42ab16d16f310ed939,1515b5cfaee54feb5090d5af4dd3b74c5e6eb0d782244b23db84315c72e13e96,95,110,205,117,110,3.136061,False,,0.0,opro
2026-06-30T23:24:18Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,10,deepseek-chat,0.6,91fb7fb790338d4ee5ec0e8b107017ea4a6741474e93da4e79686446708ce1e4,b2f2ad301d62227fff93a33e3bf436d86b1155136630d60d39c4563816888d12,95,177,272,118,177,4.127717,False,,0.0,opro
2026-06-30T23:24:21Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,11,deepseek-chat,0.6,b3fb945c8f43b21493871c15d45b37dd2bb79103930d7cfe529e5524f0034275,cecbc6a6b636c70f7fda4a47d6ec95e102fe0be40e90a8247dd8a5788358b927,95,76,171,117,76,2.211565,False,,0.0,opro
2026-06-30T23:24:24Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,12,deepseek-chat,0.6,52b0a70953e3ec84e8625f508f84b7605ecb61c3f3558ba2e440598415de71f9,ab685293ae8d6edd9d478ecc80caa657f75f927fd9cea6317328b8bc2d3b8a3d,95,155,250,117,155,3.606039,False,,0.0,opro
2026-06-30T23:24:25Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,13,deepseek-chat,0.6,ccba2dc34a80cf52fb7d8e4fc76f3622b8d82dcf30d50cae9683874941f96f52,c39159b8f7312a63ee5121c825244fb90a86055bd112c89e9107a69a3e2ee8be,95,17,112,116,17,1.13851,False,,0.0,opro
2026-06-30T23:24:28Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,14,deepseek-chat,0.6,e9751b4c21173595e438e1b72c01caf59011621c53e60beb45e2679677e3e75a,f27092c348121e142f9bdd1286b7f011d24d403039a84204ee539c87584b2364,95,33,128,117,33,2.56145,False,,0.0,opro
2026-06-30T23:24:32Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,15,deepseek-chat,0.6,687c69ec4def880bc48d6465c65060711ceeb9861bfe28559359265513e265cd,c76ddd5a5a93901a5025a3f6e7c1ac18ed17ccd55ccdf3f2406023c40b3bef5d,95,167,262,117,167,3.994975,False,,0.0,opro
2026-06-30T23:24:34Z,run_20260630_234631,main,opro,Target,boolean_expressions,1,16,deepseek-chat,0.6,05629757a85e69a6206182a34b5bc0110cbf7606ac121c8b0299117b43793fe8,542580c46ac7e1e1a54f84e07cc5850ddc00b4b11f625f9a8dbd4774d2ad2989,95,68,163,116,68,2.339158,False,,0.0,opro
