timestamp,run_id,suite,method_id,agent_name,task_id,iteration,sample_id,model,temperature,prompt_hash,question_hash,prompt_tokens,completion_tokens,total_tokens,estimated_prompt_tokens,estimated_completion_tokens,latency_seconds,cache_hit,error_type,estimated_cost,method
2026-07-09T13:31:49Z,run_20260709_212917,main,mars_official,Planner,boolean_expressions,0,,deepseek-chat,0.6,d755964a045ce5670c8803788189e8ffa02a5a362fda24a45b93449620c2f410,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,354,186,540,410,186,7.157154,False,,0.0,mars_official
2026-07-09T13:31:51Z,run_20260709_212917,main,mars_official,Target,boolean_expressions,0,249,deepseek-chat,0.6,4792111a48bf6bfd08cc8b77f30a06f8846d72d8303cf4039eb93925380cca2a,fb9949d5b68528b7bd7251bde7dca3f1db2002e3de9eebbd2489ae6cdf46c898,111,1,112,134,1,1.393769,False,,0.0,mars_official
2026-07-09T13:31:51Z,run_20260709_212917,main,mars_official,Target,boolean_expressions,0,47,deepseek-chat,0.6,1155ef8b131c3f37db754571935e406a5e0a57857905c421e431eb58953ccbac,592fbf90fe4489c67007d49a60155ca75db4c7633bed1adfae6a34e3b79fc9a9,111,1,112,136,1,1.978165,False,,0.0,mars_official
2026-07-09T13:31:51Z,run_20260709_212917,main,mars_official,Target,boolean_expressions,0,211,deepseek-chat,0.6,63a0c6077fb11cf480d41da26eeb815498ddfb19c0776c549a4077c31cf20517,4e2ebd8a629aa618515b4c300a669397b025a93c27a891245a8bb5459212ef75,111,1,112,135,1,1.990702,False,,0.0,mars_official
2026-07-09T13:31:51Z,run_20260709_212917,main,mars_official,Target,boolean_expressions,0,171,deepseek-chat,0.6,e43a785423ecd2f62e2cd9f9c65495403095bcdb8f6005b1090d13530afde2f6,a79fc93da5f2c78c962816c8d997df181994fe9748a6b635bdff5548a150282e,111,1,112,136,1,2.011527,False,,0.0,mars_official
2026-07-09T13:31:52Z,run_20260709_212917,main,mars_official,Target,boolean_expressions,0,77,deepseek-chat,0.6,46fbd4c7052d1f3ad6cff402a7e389fd33b9f5710a836d82a88bdc4f19ccc26f,6214e407c24969dbbe1747ea8c4966b3424d663b201f88cd18ce2b6728da00ef,111,1,112,135,1,1.025744,False,,0.0,mars_official
2026-07-09T13:31:53Z,run_20260709_212917,main,mars_official,Target,boolean_expressions,0,84,deepseek-chat,0.6,eec89efa236cb037730ba93cb71416ff6096db9e2141924671b67f3606e1daeb,fa8edbc3d8a404173c57c136487f0848f737a98c2aec97b98d817946381a177f,111,1,112,134,1,1.611965,False,,0.0,mars_official
2026-07-09T13:31:53Z,run_20260709_212917,main,mars_official,Target,boolean_expressions,0,157,deepseek-chat,0.6,8de521729fd69baee4c39b1944cf9b6a7aa1b9847533b54b3a226971fda92537,ca9222cf62f94f86bbe0e53b578daa7ff29849bb11222ed571e1fc203289e030,111,1,112,136,1,1.651852,False,,0.0,mars_official
2026-07-09T13:31:53Z,run_20260709_212917,main,mars_official,Target,boolean_expressions,0,38,deepseek-chat,0.6,63266c745acc123c52091c426afd13765d05066ff9b8b7e7aaecbe585f4176d9,0d062b7a39417292b21a7d6cefcd27129e446901a85ee69779bc81edcc68925c,111,1,112,135,1,1.70073,False,,0.0,mars_official
2026-07-09T13:31:53Z,run_20260709_212917,main,mars_official,Target,boolean_expressions,0,13,deepseek-chat,0.6,9045ab6a6bd1b366e4e70e8254ddc4828dc3fcb2d79599ec8b6cea8f8e690861,c39159b8f7312a63ee5121c825244fb90a86055bd112c89e9107a69a3e2ee8be,111,1,112,133,1,1.404484,False,,0.0,mars_official
