timestamp,run_id,suite,method_id,agent_name,task_id,iteration,sample_id,model,temperature,prompt_hash,question_hash,prompt_tokens,completion_tokens,total_tokens,estimated_prompt_tokens,estimated_completion_tokens,latency_seconds,cache_hit,error_type,estimated_cost,method
2026-07-06T14:16:42Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,2,deepseek-chat,0.6,6bd3d4772200caa36898acba967b43d39b696cd413a0a5900de4503318765baf,c12fa3e6de2533039614f3fdbee08105c41f2a285cc064b9a3f7a4853cf12a12,122,92,214,135,92,4.989864,False,,0.0,cot_zs
2026-07-06T14:16:43Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,1,deepseek-chat,0.6,542067fdca0ae676a603eac2878a4a7da19252f16389272c19abf75fff16d392,462f563ebeb8a1a00e89879b02bf5a442a7f546fb7547079e1b0f456a58ebe6c,108,127,235,112,127,5.602929,False,,0.0,cot_zs
2026-07-06T14:16:43Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,3,deepseek-chat,0.6,7b216aa042cee0a95d3b4c6a56d21f13b675c0ec17f60a56d4f562b710302a90,8dea1ee54b80a30ef587df020b922ec2f2cbf4146c91edddfca92138c8994198,117,140,257,131,140,6.376201,False,,0.0,cot_zs
2026-07-06T14:16:44Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,0,deepseek-chat,0.6,39bb280259a92808b03597071e15bcb5e1be33b002dbee9e1cdb8ab4fc54fcb7,663fbd54b7d14834b2e97b837490c9dc261587b8ac990e44957778465c45715d,238,192,430,287,192,7.066737,False,,0.0,cot_zs
2026-07-06T14:16:47Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,5,deepseek-chat,0.6,38fdca9bc2097dc21be481b62d18e6f074a4283e67203548d36a582ce9dd6548,e76890380bd5e86d721aca25f6c130d9f9d7e65322079d9694c683eaa3eac73b,109,109,218,118,109,4.273348,False,,0.0,cot_zs
2026-07-06T14:16:48Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,7,deepseek-chat,0.6,3d85198ce3d4193baf6f509439bd9d7e062443e62e19fd509c7f54cf2abbb6da,ee04c73c6eb0eb78b8e436c028d8cd69528bf9634275715f9da6b50a440f4abe,173,110,283,198,110,4.066918,False,,0.0,cot_zs
2026-07-06T14:16:48Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,4,deepseek-chat,0.6,331c4e64527c56d3c0e5817b2a64971e4feb8c4694d268c79c6c73da3b81f538,df63f7a60e418e5169e57ff25c0366c0a4ae0c492a3657091681eaa9d18476b0,181,236,417,180,236,6.172259,False,,0.0,cot_zs
2026-07-06T14:16:49Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,6,deepseek-chat,0.6,018780db30d2c2535d20848a9eacd246f6832fb234513d446e4d0e655246be3f,8805e40d27144f74e46caf1c36cf287201e795a58ebfffc1444ee8a4141df3b4,1038,170,1208,1282,170,5.678936,False,,0.0,cot_zs
2026-07-06T14:16:53Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,9,deepseek-chat,0.6,ef82a96d630ca6940c950506ae42510b7d7aec4ff9995c1fbaec356d604ec2f3,ac4076ccd0c9a7a88788a9c42cb3fe57756cd3946a37c2b3e770cd1d151eb651,105,93,198,123,93,4.949014,False,,0.0,cot_zs
2026-07-06T14:16:55Z,run_20260630_234631,main,cot_zs,Target,college_medicine,1,8,deepseek-chat,0.6,b4f95447abd460005649edfb3746b000b88892caaebb7cf4b232fb33655e0f5a,df58bd002915fcea9f9478d95f72f25241a84fb239cceb1be1010cc1f15a09ce,119,93,212,134,93,8.248609,False,,0.0,cot_zs
